"","sa1_code_2016","LRT","subway","rail","bus","ferry","cable_tram","aerial_lift","funicular","trolleybus","monorail","Total"
"5792","20901120020",0,0,47.5085693704185,1159.99656680407,0,0,0,0,0,0,1207.50513617449
"5793","20901120021",0,0,45.4591661743297,742.748777292124,0,0,0,0,0,0,788.207943466454
"5794","20901120022",0,0,0,1217.71183602525,0,0,0,0,0,0,1217.71183602525
"5795","20901120023",0,0,0,306.152507340764,0,0,0,0,0,0,306.152507340764
"5796","20901120024",0,0,272.64185287111,240.639208791105,0,0,0,0,0,0,513.281061662215
"5797","20901120025",0,0,250.845879510853,733.975736076895,0,0,0,0,0,0,984.821615587748
"5798","20901120026",0,0,90.481049660765,355.135163813731,0,0,0,0,0,0,445.616213474496
"5799","20901120101",0,0,0.0331649208746805,132.040332379428,0,0,0,0,0,0,132.073497300303
"5800","20901120102",0,0,0,396.361790525322,0,0,0,0,0,0,396.361790525322
"5801","20901120103",0,0,0,146.908992899282,0,0,0,0,0,0,146.908992899282
"5802","20901120104",0,0,0.309145640490506,544.493517351048,0,0,0,0,0,0,544.802662991538
"5803","20901120105",0,0,201.785147909502,415.649524205481,0,0,0,0,0,0,617.434672114983
"5804","20901120106",0,0,98.270732525391,611.081163391945,0,0,0,0,0,0,709.351895917336
"5805","20901120107",0,0,3.49988868152924,414.804605294564,0,0,0,0,0,0,418.304493976093
"5806","20901120108",0,0,137.000000000013,3.5181578792585,0,0,0,0,0,0,140.518157879271
"5807","20901120109",0,0,234.046030092452,0.889023141143948,0,0,0,0,0,0,234.935053233596
"5808","20901120110",0,0,220.197261314047,0,0,0,0,0,0,0,220.197261314047
"5809","20901120111",0,0,91.0611285538492,151.550046742901,0,0,0,0,0,0,242.61117529675
"5810","20901120112",0,0,125.459821457657,312.435771448019,0,0,0,0,0,0,437.895592905676
"5811","20901120113",0,0,246.975428234826,450.936878033314,0,0,0,0,0,0,697.91230626814
"5812","20901120114",0,0,275.029974534966,78.2815468106832,0,0,0,0,0,0,353.311521345649
"5813","20901120115",0,0,0,79.6947438706759,0,0,0,0,0,0,79.6947438706759
"5814","20901120116",0,0,13.1696095774667,125.192320151046,0,0,0,0,0,0,138.361929728513
"5815","20901120117",0,0,95.5033273852361,511.241709002582,0,0,0,0,0,0,606.745036387818
"5816","20901120118",0,0,0,131.169614711895,0,0,0,0,0,0,131.169614711895
"5817","20901120119",0,0,127.84885109772,27.9151062105833,0,0,0,0,0,0,155.763957308303
"5818","20901120201",0,0,68.776123922481,226.285630970077,0,0,0,0,0,0,295.061754892558
"5819","20901120202",0,0,115.999999999996,108.61084219937,0,0,0,0,0,0,224.610842199366
"5820","20901120203",0,0,0,394.85213793172,0,0,0,0,0,0,394.85213793172
"5821","20901120204",0,0,61.1355372682463,675.251052581184,0,0,0,0,0,0,736.38658984943
"5822","20901120205",0,0,0,35.7845615633113,0,0,0,0,0,0,35.7845615633113
"5823","20901120206",0,0,0,643.107224342772,0,0,0,0,0,0,643.107224342772
"5824","20901120207",0,0,0,3.85861261252507,0,0,0,0,0,0,3.85861261252507
"5825","20901120208",0,0,1.18863636346579,276.567201751571,0,0,0,0,0,0,277.755838115037
