sa1_code_2016;Total
21005124930;2,80989842503765e+02
21005124931;3,49561253827489e+02
21005124932;1,06476817578367e+02
21005124933;2,78096294085879e+01
21005124934;2,44280314307671e+02
21005124935;1,81921945059813e+02
21005124936;2,93377434263185e+02
21005124937;3,76423624361116e+02
21005124938;2,53703062508863e+02
21005124939;2,05725925155271e+02
21005124940;3,88146582943575e+02
21005124941;2,66462391667902e+02
21005124942;5,36998008265700e+02
21005124943;2,50176258457075e+02
21005124944;2,45969559155565e+02
21005124945;3,53441716496031e+02
21005124946;1,69007348891425e+02
21005124947;2,35538556554147e+02
21005124949;1,14294644207759e+02
21005125001;2,49978051759243e+02
21005125002;1,32949768950388e+02
21005125003;8,25573272113990e+02
21005125004;9,22118024280285e+02
21005125005;4,90284431587218e+02
21005125006;3,71892614492970e+02
21005125007;7,87321112895092e+02
21005125008;1,06183109042341e+02
21005125009;6,98667465542069e+02
21005125010;2,95051440323314e+02
21005125011;4,45357075526262e+02
21005125012;7,82090572906665e+02
21005125013;5,13390791180393e+01
21005125014;4,34277206193456e+00
21005125015;4,28684436798039e+01
21005125016;6,70164616249700e+02
21005125017;1,18556240197274e+02
21005125018;3,24690760853044e+02
21005125019;3,67794613315078e+02
21005144101;6,09000087499109e+01
21005144102;1,98365009737299e+02
21005144103;1,97575047534737e+02
21005144104;2,59033149220188e+02
21005144105;8,19201451341569e+01
21005144106;1,10851823535640e+02
21005144107;1,80784412506959e+02
21005144108;2,00600743220664e+02
21005144109;1,31312127852943e+02
21005144110;9,97736255823645e+01
21005144111;9,71721962647338e+02
21005144112;1,86513045848444e+02
21005144113;1,49478443880517e+02
21005144114;9,41900724869827e+02
21005144115;1,28386333450074e+02
21005144116;5,62271244909952e+02
21005144117;1,12769490391977e+02
21005144118;1,10755494200087e+02
21005144119;7,44295560898342e+02
21005144120;1,63185277048181e+02
21005144121;7,34303290865540e+02
21005144122;1,88656810913361e+02
21005144201;3,66870342696424e+02
21005144202;1,51187648425390e+02
21005144203;2,50895107638551e+02
21005144204;8,91636270970181e+01
21005144205;7,59154919455986e-01
21005144206;1,86104462635579e+02
21005144207;3,75640132791112e+01
21005144208;2,66496391137424e+02
21005144209;2,58445486059413e+02
21005144210;2,11083966329586e+02
21005144211;5,06391470293325e+02
21005144212;1,40829012127176e+02
21005144213;7,85708428346937e+01
21005144214;4,37270292195841e+01
21005144215;8,12933416629822e+01
21005144216;1,83136387650558e+02
21005144217;1,37512030885636e+01
21005144218;2,43999664106299e+02
21005144219;6,84219207006049e+02
21005144220;5,45098636919720e+02
21005144221;3,15133589398688e+02
21005144222;4,19925805145319e+01
21005144223;5,94670966434331e+00
21005144224;7,93626665070428e+01
21005144225;1,95868020327922e+02
21005144226;1,66922991527947e+02
21005144227;1,20398537651060e+02
21005144301;1,53952536179883e+02
21005144302;3,15067088552337e+00
21005144303;4,16046441363310e+02
21005144304;3,58731571158324e+01
21005144305;3,96985681354450e+02
21005144306;6,99454538206143e+02
21005144307;7,40594764355254e+02
21005144308;8,79995185733025e+02
21005144309;3,92243515671244e+02
21005144310;7,71552531090708e+02
21005144311;3,06665473841108e+02
21005144312;2,08838424715049e+02
21005144313;1,63980139406505e+02
21005144314;1,46069657164191e+02
21005144315;5,15104557318347e+02
21005144316;3,26686567922245e+02
21005144317;1,38696799182227e+02
21005144318;6,30321270280553e+02
21005144319;1,17147703628322e+03
21005144320;4,83905112791056e+02
21005144321;3,65320204847106e+02
21005144322;3,98904840112849e+02
21005144323;2,08881886680835e+02
21005144324;1,86282825427640e+02
21005144325;3,57091432168704e+02
21005144326;4,02342729212573e+02
21005144327;1,76093433702977e+02
21005144328;3,61398942095591e+02
21005144329;1,90949488471444e+02
21005144330;4,69079887031956e+01
21005144331;2,92456513210983e+02
21005144332;4,52352189036843e+02
21005144333;2,15954848755730e+02
21005144334;4,66947146458706e+02
21005144335;1,79155664699324e+02
21005144336;5,50501487818828e+02
21005144401;2,29331899934881e+02
21005144402;3,61824904548091e+01
21005144403;1,95707782636447e+02
21005144404;2,32298550089873e+03
21005144405;2,94410927800993e+02
21005144406;6,54499120905159e+02
21005144407;2,64482934617299e+02
21005144408;1,51237709505630e+02
21005144409;6,12024512064485e+01
21005144410;3,03859908259681e+02
21005144411;4,43889206080507e+02
21005144412;7,35940234416460e+02
21005144413;3,04656237097096e+03
21005144414;3,96993297022050e+02
21005144415;1,29100322171706e+02
21005144416;1,50437934942515e+01
21005144417;7,36069832191780e+01
21005144418;3,24617524300079e+02
21005144419;3,78376584370841e+02
21005144420;4,28867468930054e+01
21005144421;2,41299252771757e+02
21005144422;2,36623853051712e+03
21005144423;2,36547312999444e+02
21005144424;6,38332100902054e+02
21005144501;1,35992793950827e+01
21005144502;4,40828331011395e+00
21005144503;1,44934152803963e+01
21005144504;1,22788757871229e+01
21005144505;3,04234998311085e+00
21101125101;3,41991481536613e+01
21101125102;1,50384985723706e+02
21101125103;2,97523570120601e+01
21101125104;1,88739953980057e+02
21101125105;8,50289477505472e+01
21101125106;1,03692206783356e+02
21101125107;1,77766117531778e+02
21101125108;3,21225676510059e+01
21101125109;5,10206871829892e+01
21101125110;4,85309724961921e+02
21101125111;2,85504717681175e+02
21101125112;1,59063239673794e+01
21101125113;2,26312571096173e+02
21101125114;1,18015641607942e+02
21101125115;1,44423220623367e+02
21101125116;7,23599119237239e+01
21101125117;1,35048493390067e+02
21101125118;2,90824295921424e+02
21101125119;1,32920674628122e+02
21101125120;2,08106261383669e+02
21101125121;2,36385050229921e+02
21101125122;2,46259714156587e+02
21101125123;4,93516504955862e+01
21101125124;7,39771104900682e+01
21101125125;1,34206913762990e+02
21101125126;9,83455822854101e+01
21101125127;6,91345470190896e+01
21101125128;2,97522965151875e+02
21101125401;8,26349217606084e+02
21101125402;5,90227500624574e+02
21101125403;4,96193114908578e+02
21101125404;6,48049000567013e+02
21101125405;9,78807979798040e+01
21101125406;3,62679615219576e+02
21101125407;6,76276049740609e+01
21101125408;1,03776358864822e+03
21101125409;2,46973121483021e+02
21101125410;2,95891893262477e+02
21101125411;5,66350623698986e+02
21101125412;2,13070307310651e+01
21101125413;3,54234190294666e+02
21101125414;4,79868186873284e+02
21101125415;3,95321896808515e+02
21101125416;7,76796908674535e+01
21101125417;4,47087418399589e+02
21101125418;1,60425362271428e+02
21101125419;3,12242608035068e+02
21101125420;1,62261804693478e+02
21101125421;5,53650020593574e+02
21101125422;1,74932776696529e+02
21101125423;5,50243124597222e+02
21101125424;1,84800195763403e+02
21101125425;1,01609703614374e+02
21101125426;2,50631806929539e+02
21101125427;2,53960647432049e+02
21101125428;2,81049350949013e+02
21101125429;7,38275171423169e+02
21101125430;9,00548634533910e+02
21101125431;6,67420979389527e+02
21101125432;1,93429013942343e+02
21101125433;6,33158259066591e+01
21101125434;7,43622219579067e+01
21101125501;7,31433255717998e+01
21101125502;2,30609213402426e+02
21101125503;2,70562486240558e+02
21101125505;9,56836852768107e+01
21101125506;5,20443638836903e+01
21101125507;7,21324262583735e+00
21101125508;4,92123071982881e+01
21101125509;3,57801087154686e+01
21101125510;2,29533222652439e+01
21101125511;2,10102595253267e+00
21101125512;2,60003094710879e+02
21101125513;1,11785034378467e+02
21101125514;6,56192825392871e+01
21101125515;6,87182327819847e+01
21101125516;1,15909308885346e+02
21101125517;7,68635154665758e+01
21101125518;1,19159532365434e+02
21101125601;2,40681280812965e+02
21101125602;6,79610766606298e+02
21101125603;5,54226240658161e+02
21101125604;5,21918199765312e+02
21101125605;6,69648834627807e+02
21101125606;2,98113192097092e+02
21101125607;2,11672102119630e+02
21101125608;3,53533362531809e+02
21101125609;6,17093012379435e+01
21101125610;0,00000000000000e+00
21101125611;0,00000000000000e+00
21101125612;5,32106877970575e+02
21101125613;3,78934471486672e+02
21101125614;7,07086272581760e+01
21101125615;2,64070910919432e+02
21101125616;3,85842836358580e+02
21101125617;6,84639283353107e+02
21101125618;8,99854561969806e+01
21101125619;7,53703083840584e+02
21101125620;5,94902824965529e+02
21101125621;9,91416653761062e+01
21101125622;4,64652428098144e+02
21101125623;9,73088287620807e+02
21101125624;2,50824528191791e+02
21101125625;7,02732540387259e+01
21101125626;2,66167310404949e+02
21101125627;7,33036470965173e+01
21101125628;4,20546343000915e+02
21101125629;1,28284401862458e+02
21101125630;4,07899358521551e+02
21101125631;4,78616570140203e+01
21101125632;2,98272312387214e+02
21101125633;3,40090336793297e+02
21101125634;5,30192893430633e+02
21101125635;6,11051397383316e+02
21101125636;7,12012466814145e+02
21101125637;2,08508507476018e+02
21101125638;1,35326262598825e+02
21101125639;3,99100127705663e+02
21101125701;1,67626549080085e+02
21101125702;8,69953486900510e+01
21101125703;3,69041205971811e+01
21101125704;2,07678480048127e+02
21101125705;1,20256719894985e+02
21101125706;1,57268084640175e+02
21101125707;1,03596861736984e+02
21101125708;7,29520227667081e+01
21101125709;1,00029492087322e+02
21101125710;7,12873918569091e+01
21101125711;3,96151686506708e+02
21101125712;3,93889200964725e+02
21101125713;2,85576764558861e+02
21101125714;1,26182246113919e+02
21101125715;2,86867381931546e+01
21101125716;1,12215873842053e+02
21101125717;6,78771914168676e+01
21101125718;4,96397977795184e+01
21101125719;6,07308025288149e+01
21101125801;2,12722661722360e+02
21101125802;8,88537624994788e+01
21101125803;0,00000000000000e+00
21101125804;2,86019639201197e+00
21101125805;2,73337036598309e+02
21101125806;7,73077358279448e+00
21101125807;1,30968748799063e+02
21101125808;3,52283783722255e+00
21101125809;4,05660870808817e+02
21101125810;1,19289119848134e+02
21101125811;1,31221025646116e+02
21101125812;8,11986908797047e+01
21101125813;0,00000000000000e+00
21101125814;1,65959368743542e+01
21101125815;2,60268772034068e+01
21101125816;5,54734138719374e+01
21101125817;6,92726876663804e+01
21101125818;9,14084278883314e+01
21101125819;8,63958772729790e+01
21101125820;8,70458721656830e+01
21101125821;1,02258200124033e+02
21101125822;9,60043282896266e+01
21101125823;8,81267382866404e+01
21101125824;7,08788458883149e+01
21101125825;7,17628021428375e+01
21101125826;2,74074501636068e+02
21101125827;6,02684592156471e+01
21101125828;6,38144031484526e+01
21101125901;2,27095959856575e+02
21101125902;1,53751220943532e+02
21101125903;2,78370282220441e+02
21101125904;1,03915461888177e+02
21101125905;2,00460690230622e+02
21101125906;4,10974457850777e+02
21101125907;5,23721626893053e+02
21101125908;4,48677857985161e+02
21101125909;7,56026834787262e+01
21101125910;6,08287851985123e+01
21101125911;3,36720258222210e+00
21101125912;1,46417703113018e+02
21101125913;3,01356668054062e+02
21101125914;8,09954553952550e+01
21101125915;1,51832006935134e+02
21101125916;8,18472188730114e+01
21101125917;2,10800317849858e+02
21101125918;7,12837022550028e+02
21101125919;6,13531600542951e+02
21101125920;4,89694722851324e+02
21101125921;2,93354455674311e+02
21101125922;4,45548892001378e+02
21101125923;5,07168354476180e+01
21101125924;2,39147462349919e+02
21101125925;4,52429518887365e+02
21101125926;2,80538424112202e+02
21101125927;2,38025478098274e+01
21101125928;2,48653715293199e+02
21101125929;6,61117672206238e+01
21101125930;1,28586445787332e+02
21101125931;1,90152874622407e+03
21101125932;4,64654511839025e+02
21101125933;1,32147907651835e+02
21101125934;5,44158290604976e+02
21101125935;2,29987506578565e+01
21101125936;1,74490591842898e+02
21101125937;2,76414825998362e+02
21101125938;1,26161348604103e+02
21101126001;1,19629665885947e+02
21101126002;1,52947098358333e+02
21101126003;1,69625019605918e+03
21101126004;2,11612934074138e+03
21101126005;3,99266587582053e+02
21101126006;9,95465882263251e+01
21101126007;4,08400192205571e+02
21101126008;3,34188070458282e+02
21101126009;3,39623461616774e+02
21101126010;4,55946323138645e+02
21101126011;7,47447622501566e+01
21101126012;3,72743847654087e+02
21101126013;1,32325154813547e+02
21101126014;6,33336873748205e+02
21101126015;2,45997352948207e+02
21101126016;3,43833776026281e+02
21101126017;2,15254422632410e+02
21101126018;5,24328332958760e+02
21101126019;6,22456172610705e+02
21101126020;1,14973087842743e+02
21101126021;3,55139543501730e+02
21101126022;1,51380095706120e+01
21101126023;4,31289150769021e+02
21101126024;9,61425099987920e+02
21101126025;4,60548755648692e+02
21101126026;5,97019694737582e+02
21101126027;3,00221384666339e+02
21101126028;1,11983168733291e+02
21101126029;1,31161763618457e+02
21101126030;4,34645005662084e+02
21101126031;1,78057722784433e+02
21101126032;4,40148593614880e+02
21101126033;8,30445883741448e+02
21101126034;7,21494910929777e+02
21101126035;1,06475515311221e+02
21101126036;3,30858295082049e+02
21101126037;6,44719133027610e+02
21101126038;1,15398576723778e+02
21101126039;1,04686368723778e+03
21101126040;2,47896672386602e+03
21101126041;2,13261609503385e+03
21101126042;3,95931914783249e+02
21101126043;3,48156643411253e+02
21101126044;2,39294125552504e+02
21101126045;3,82636417644367e+02
21101126046;6,28609018908535e+02
21101126047;1,11976449541180e+02
21101144601;1,15972136442944e+03
21101144602;1,80943968899146e+02
21101144603;6,05393938599525e+02
21101144604;2,38534532436351e+02
21101144605;1,74899910602409e+02
21101144606;1,77869694213985e+02
21101144607;7,50905197464479e+02
21101144608;2,66831047286437e+02
21101144609;1,84263586784905e+02
21101144610;3,24226037134119e+02
21101144611;3,47312077807784e+01
21101144612;4,15623635996291e+02
21101144613;1,39409811103507e+03
21101144614;1,43155378506540e+01
21101144615;3,65184335060288e+02
21101144616;1,22361350022630e+02
21101144617;3,77940951731946e+01
21101144618;1,11965913783232e+02
21101144619;4,78151321503135e+02
21101144620;4,92882375145413e+02
21101144621;2,02516253596358e+01
21101144622;4,30101885634628e+02
21101144623;5,56677448736714e+02
21101144624;1,88526197681874e+02
21101144625;2,50167140633602e+02
21101144626;5,36689840947968e+01
21101144627;4,99107815183435e+01
21101144628;6,22203125990797e+02
21101144629;1,22743054720866e+03
21101144630;2,55645159429778e+02
21101144631;1,56952052639392e+02
21101144632;6,73317317656496e+02
21101144633;1,17090284993332e+02
21101144634;2,40319147668098e+02
21101144635;7,66344236597335e+01
21101144636;1,43145784741159e+03
21101144637;2,78146435323065e+02
21101144638;2,24886188289905e+02
21101144639;8,85426982732709e+01
21101144640;1,56541165300400e+01
21101144641;9,93290222525560e+01
21101144642;3,87900744066901e+02
21101144643;1,46255383418688e+02
21101144644;9,44165188447736e+01
21101144645;1,80939591916333e+02
21101144646;7,01603445921099e+01
21101144647;3,32073876148140e+02
21101144648;5,58320228105276e-01
21101144649;3,69744917712484e+02
21101144650;2,50097904616335e+02
21101144651;1,34716660438913e+02
21101144652;1,78640530714827e+02
21101144653;9,45559580908675e+01
21101144654;3,30535956572829e+02
21101144701;2,22143287784402e+01
21101144702;5,30544766495007e+02
21101144703;9,74075851376935e+02
21101144704;3,81233135454122e+02
21101144705;2,05635251210098e+02
21101144706;5,80807598811237e+02
21101144707;3,91125637895234e+02
21101144708;1,57492820081801e+02
21101144709;7,15827127241619e+01
21101144710;2,15854290192479e+02
21101144711;2,75694972462830e+02
21101144712;1,46253788683242e+02
21101144713;3,67387055299776e+02
21101144714;5,89376350341125e+02
21101144715;1,22587222390731e+02
21101144716;3,89797375428361e+02
21101144717;1,53969404783731e+02
21101144718;5,92533132154966e+02
21101144719;2,42073996845718e+02
21101144720;7,19054364942835e+02
21101144721;1,19102697317667e+02
21101144722;4,52268912571791e+02
21101144723;5,50562767029498e-04
21101144724;1,15945932818582e+02
21101144725;3,08366864891263e+02
21101144726;1,70438472192242e+02
21101144727;3,90052625130993e+01
21101144728;6,98653189888589e+02
21101144729;3,39791383763877e+02
21101144730;2,25676165990081e+02
21101144801;5,47949314507872e+02
21101144802;2,18588322148471e+02
21101144803;4,13190995618230e+02
21101144804;0,00000000000000e+00
21101144805;2,32549439474365e+02
21101144806;6,74783299479779e+02
21101144807;2,47855848753033e+01
21101144808;6,85044603775861e+02
21101144809;6,89064347167785e+02
21101144810;5,22654003563684e+02
21101144811;9,94913415672828e+01
21101144812;3,77261022658993e+02
21101144813;9,39144442984001e+01
21101144814;5,98039485259295e+02
21101144815;3,37799210220228e+02
21101144816;3,33246441519492e+02
21101144817;9,87561577352330e+01
21101144818;5,35808079778708e+02
21101144819;0,00000000000000e+00
21101144820;3,18809310424926e+02
21101144821;1,53298456856873e+02
21101144822;4,38538113943054e+02
21101144823;1,00782844099127e+02
21101144824;0,00000000000000e+00
21101144825;1,89972854691984e+02
21101144826;1,54795518536426e+02
21101144827;5,59997676832832e+02
21101144828;2,79801155964907e+02
21101144829;9,63182361543326e+02
21101144830;1,31013946294749e+00
21101144831;6,17249892890343e+01
21101144832;2,96391722476565e+02
21101144833;2,84999062681608e+02
21101144834;1,46692437106816e+02
21101144835;9,11911537794309e+01
21101144901;8,46321545378359e+00
21101144902;6,63799126358251e+01
21101144903;5,02951858051175e+01
21101144904;5,23015602899986e+01
21101144905;1,32996568714744e+02
21101144906;1,08704846066039e+02
21101144907;4,47130491096992e+01
21101144908;1,12653813576483e+02
21102126101;1,84237411116940e+02
21102126102;4,68227893543806e+02
21102126103;9,49066187323584e+01
21102126104;5,65264063884841e+01
21102126105;6,19046110059088e+01
21102126106;1,17028988571748e+03
21102126107;1,16173638334504e+03
21102126108;8,04953514558154e+02
21102126109;9,98215885870598e+02
21102126110;3,47814451100328e+02
21102126111;6,15444609747249e+02
21102126112;1,94956469595251e+01
21102126113;3,45169022812155e+02
21102126114;3,37148618631390e+02
21102126115;1,23412871858806e+02
21102126116;3,25935144248145e+02
21102126117;3,45995333200132e+02
21102126118;2,72920286812750e+02
21102126119;4,41753365694517e+02
21102126120;2,03793279147545e+02
21102126121;1,03836755014429e+02
21102126122;4,76152527988317e+01
21102126123;1,56514658618325e+02
21102126124;2,27611693283877e+02
21102126125;3,56056771821416e+02
21102126126;6,44383382172780e+01
21102126127;4,79419427016200e+01
21102126128;0,00000000000000e+00
21102126129;6,35500989742266e+02
21102126130;9,80905840479047e+00
21102126131;1,19279904247541e+02
21102126132;2,57244877820996e+02
21102126133;4,83703457922658e+01
21102126134;1,23658017465704e+02
21102126135;3,24428405668702e+02
21102126136;5,72452840934343e+02
21102126137;4,05286834515678e+01
21102126138;3,14942495605945e+02
21102126139;1,75609789891923e+02
21102126201;4,75265520209778e+00
21102126202;1,13161887332257e+02
21102126203;5,54310386790981e+01
21102126204;4,36790888825540e+01
21102126205;7,04436788902365e+02
21102126206;2,05608580662561e+01
21102126207;6,62222163994036e+02
21102126208;2,24606089664557e+01
21102126209;2,09862581231897e+02
21102126210;7,16654351177936e+01
21102126211;9,17727404352995e-01
21102126212;6,11657551708290e-02
21102126213;5,86012590404068e+02
21102126214;1,61084936498634e+02
21102126215;2,12730123952179e+02
21102126216;8,01579079167773e+02
21102126217;4,06274801500861e+01
21102126218;5,78657285716548e+01
21102126219;2,82133890040475e+01
21102126220;1,92857727360684e+02
21102126221;1,85960236688719e+02
21102126222;1,04458455937611e+02
21102126223;1,32882380346990e+03
21102126224;9,64673424005800e+01
21102126225;9,46844253522638e+00
21102126226;3,01667398816946e+00
21102126227;2,60633799870139e+01
21102126228;7,58155288694809e+01
21102126229;4,74044279176550e+01
21102126230;1,88280795913410e+01
21102126231;3,26255147754581e+00
21102126232;7,05218038698296e+02
21103126301;3,07607238164750e+02
21103126302;2,21108148984723e+02
21103126303;3,76964614069321e+02
21103126304;1,89574120417710e+02
21103126305;3,04189515438677e+02
21103126306;2,06315673658796e+02
21103126307;5,91719101730114e+01
21103126308;0,00000000000000e+00
21103126309;1,02171205936285e+02
21103126310;2,13834323314815e+02
21103126311;6,13947336051469e+01
21103126312;5,73213845860674e+02
21103126313;7,85565275459571e+01
21103126314;2,45077542229204e+02
21103126315;2,36768879471819e+02
21103126316;3,52333088380554e+02
21103126317;4,07752546922065e+02
21103126318;5,56893951673706e+02
21103126319;5,84997966163060e+02
21103126320;4,04555160265540e+02
21103126321;4,09823945072608e+02
21103126322;4,06957924082631e+02
21103126323;3,12724150536804e+02
21103126324;3,06985790096463e+02
21103126325;3,06243562026774e+02
21103126326;2,69748425940031e+02
21103126327;1,86969533507148e+02
21103126328;6,87621957692291e-03
21103126329;1,34894950070873e+02
21103126330;7,31234710150063e+01
21103126501;4,03247212316446e+02
21103126502;4,47881925578451e+02
21103126503;6,87397734505115e+01
21103126504;3,04547731456417e+02
21103126505;1,63063469574098e+02
21103126506;7,92290843281677e+01
21103126507;2,37455747008143e+02
21103126508;4,78818346920409e+01
21103126509;4,59780826375913e+01
21103126510;7,06597496238913e+01
21103126511;1,00566302447769e+02
21103126512;2,45247317267930e+02
21103126513;2,35137813213805e+02
21103126514;7,04722460337896e+00
21103126515;9,48834285560724e+01
21103126516;3,04734608192592e+02
21103126517;3,32279002276877e+02
21103126518;3,02238577118090e+02
21103126519;3,21819908117038e+02
21103126520;1,97100915498168e+02
21103126521;1,93940732121365e+02
21103126522;2,85608064496781e+01
21103126523;1,99338287077248e+02
21103126524;4,94068440568929e+01
21103126525;2,45997664536969e+02
21103126526;2,64553076486974e+01
21103126527;6,19219472820299e+01
21103126528;6,40861052829783e+02
21103126529;0,00000000000000e+00
21103126530;2,49842749814065e+02
21103126531;3,31337491136112e+02
21103126532;4,32075665723058e+02
21103126533;3,35973020086599e+02
21103126534;1,04753465821352e+02
21103126535;1,82565219705901e+01
21103126536;4,34443415261615e+01
21103126537;1,30171825889744e+02
21103126538;5,74183198352014e+02
21103126539;2,26497011922391e+02
21103126540;1,21289628463530e+02
21103126541;4,38054290216779e+02
21103126542;1,65716180283082e+01
21103126543;3,52622659277743e+02
21103126544;1,61969980771195e+02
21103126601;6,91665131286896e+02
21103126602;6,24527025605303e+02
21103126603;1,41496941995176e+02
21103126604;1,02587434708668e+02
21103126605;2,43609275020973e+02
21103126606;3,43429980563239e+02
21103126607;5,04093173049224e+02
21103126608;2,60867690442565e+02
21103126609;6,00106741335902e+02
21103126610;4,47433215232997e+02
21103126611;4,09354025412526e+02
21103126612;2,90131282464216e+02
21103126613;9,09437730616081e+01
21103126614;1,18684107251304e+03
21103126615;3,24968343494106e+03
21103126616;2,38481483718216e+02
21103126617;2,69979612792455e+03
21103126618;3,79721723769297e+02
21103126619;1,14462716695031e+03
21103126620;8,31527469236182e+02
21103126621;3,37031197741792e+02
21103126622;8,09387466216058e+02
21103126623;7,15743559503349e+02
21103126624;8,06718290496840e+02
21103126625;8,79235008704643e+01
21103126626;5,83446726219216e+02
21103126627;2,55956116603353e+02
21103126628;4,73432415327663e+02
21103126629;3,04240946947275e+03
21103126630;2,45812133415499e+02
21103126631;3,11780552549392e+02
21103126632;7,64097708312063e+02
21103126633;4,60026160943888e+02
21103126634;2,14309942238258e+03
21103126635;1,21308378247241e+03
21103126636;4,07045049905250e+02
21103126637;8,32995157997731e+02
21103126638;4,23449986236988e+02
21103126639;3,59811593568798e+02
21103126640;4,82457137312911e+02
21103126641;7,52771501961069e+02
21103126642;4,62661731749686e+02
21103126643;8,43639315866062e+02
21103126644;7,14487922342777e+02
21103126645;3,73739721589390e+02
21103126646;5,01263953537935e+02
21103126647;3,80974854196091e+02
21103126648;1,24693089218401e+02
21103126701;3,20948907071641e+02
21103126702;1,04041827433388e+02
21103126703;1,56439048811577e+02
21103126704;5,36176537021137e+01
21103126705;2,40166463767364e+02
21103126706;4,69873627085972e+02
21103126707;5,63278692808022e+01
21103126708;5,08261598105233e+01
21103126709;3,37502754055191e+02
21103126710;1,93867317047614e+02
21103126711;2,44008219238727e+02
21103126712;2,27499374242821e+02
21103126713;4,31492672249699e+01
21103126714;5,34735389211906e+01
21103126715;1,95893379051544e+02
21103126716;1,32929461190237e+02
21103126717;1,42163676055549e+01
21103126718;2,68667112702848e+01
21103126719;4,83705642469914e+02
21103126720;3,91105415431189e+02
21103126721;3,05368095123164e+02
21103126722;2,15376058481101e+01
21103126723;1,11914209211249e+02
21103126724;2,96030085664678e+02
21103126725;3,57826405990950e+02
21103126726;4,16600668167569e+02
21103126727;3,61034286453216e+02
21103126728;4,34472110889699e+02
21103126729;4,11683572165224e+02
21103126730;3,61255663774211e+02
21103126731;6,24520624092089e+01
21103126732;2,26012616702406e+02
21103126733;3,92566717713862e+01
21103126734;2,12937446328367e+02
21103126735;4,61603101109178e+02
21103126736;5,49106907440891e+01
21103126737;2,75239364550418e+02
21103126738;3,34622453615322e+02
21103126739;4,53647459796210e+02
21103126740;1,14935070960242e+02
21103126741;3,57537787143974e+02
21103126742;3,10795029682570e+02
21103126743;3,26061827319334e+02
21103126744;4,13573969165819e+02
21103126745;6,75193436158795e+02
21103126746;2,10694140260811e+02
21103126747;1,48552738704224e+02
21103126801;4,55439628698794e+02
21103126802;1,73923552252984e+02
21103126803;6,05054846722516e+02
21103126804;5,25145015478463e+02
21103126805;3,83591943262346e+02
21103126806;3,48993092552016e+02
21103126807;3,03750813354456e+02
21103126808;6,30648551505762e+02
21103126809;1,51016398986142e+02
21103126810;2,22466730794552e+02
21103126811;2,70815080463615e+02
21103126812;8,11816055477801e+01
21103126813;2,00714563659171e+02
21103126814;3,21370185960904e+02
21103126815;4,90121810683220e+02
21103126816;6,33042932731506e+02
21103126817;3,37463737370124e+02
21103126818;1,09483571664432e+02
21103126819;0,00000000000000e+00
21103126820;6,31023020967330e+02
21103126821;4,33970513521084e+02
21103126822;7,64863694909311e+02
21103126823;5,88768901119998e+01
21103145001;1,19279112265271e+02
21103145002;2,31063376320034e+03
21103145003;5,69190533543916e+02
21103145004;1,81694968302906e+02
21103145005;1,96104615052409e+03
21103145006;1,65777749791135e+02
21103145007;3,94366361163640e+02
21103145008;1,88179667279056e+02
21103145009;2,18941112409629e+03
21103145010;6,65757007031003e+02
21103145011;2,41597332676753e+02
21103145012;1,09675567281218e+02
21103145013;1,93746390562368e+02
21103145014;1,51578426158005e+02
21103145015;2,25275133899053e+02
21103145016;1,45612122473333e+02
21103145017;2,47830909024777e+02
21103145018;1,28144420124557e+02
21103145019;6,28331162434071e+01
21103145020;1,19766468358686e+01
21103145021;2,20357399051118e+02
21103145022;8,09161316771865e+02
21103145023;1,07517167557527e+02
21103145024;2,68153202120654e+02
21103145025;2,57787492432934e+02
21103145026;1,46961593020883e+02
21103145027;3,77703129787774e+02
21103145028;1,67183847140640e+02
21103145029;2,73860352376810e+02
21103145030;0,00000000000000e+00
21103145031;2,44614269878654e+02
21103145032;7,46222989037435e+01
21103145033;1,65250100995533e+02
21103145034;1,89756648405008e+02
21103145035;1,25491634966079e+02
21103145036;3,96349888162980e+01
21103145037;1,95709104515613e+02
21103145038;4,38603622849029e+02
21103145101;2,14392289282641e+02
21103145102;1,63633762195825e+02
21103145103;9,55852541403910e+02
21103145104;2,37529592591311e+02
21103145105;4,33624449431469e+02
21103145106;1,20655613961139e+03
21103145107;4,10712632812727e+01
21103145108;5,57810188890126e+02
21103145109;1,70438793449278e+02
21103145110;1,51774191789526e+03
21103145111;5,66129423284951e+02
21103145112;5,32055421297823e+02
21103145113;3,92989468844104e+02
21103145114;6,19561657172770e+02
21103145115;5,96227503019045e+01
21103145116;1,79320903439214e+03
21103145117;2,13701821882941e+02
21103145118;2,06371665813677e+02
21103145119;2,16310556387356e+02
21103145120;4,55381957837212e+02
21103145121;2,29930883614085e+02
21103145122;6,37517466187999e+01
21103145123;3,56527659502206e+02
21103145124;8,87621403871107e+02
21103145125;2,99844310757351e+02
21103145126;1,25808026578877e+02
21103145201;2,39017643140921e+02
21103145202;2,75908917543514e+02
21103145203;1,94638380580477e+02
21103145204;6,47679081102113e+01
21103145205;1,61459429703216e+00
21103145206;1,73524184374835e+00
21103145207;6,96775235349029e+01
21103145208;3,50555645063973e+01
21103145209;6,06062491969588e+01
21103145210;1,47846258739500e+01
21103145211;2,77118904921352e+02
21103145212;2,44514843687031e+02
21103145213;4,28550236608505e+02
21104126901;4,80716160819011e+02
21104126902;5,14064228143206e+02
21104126903;4,91783753002777e+02
21104126904;8,32339666992408e+02
21104126905;4,61346813699692e+02
