sa1_code_2021;LRT;subway;rail;bus;ferry;cable_tram;aerial_lift;funicular;trolleybus;monorail
20101100516;0,00000000000000e+00;0;0,00000000000000e+00;1,55020541105146e+02;0;0;0;0;0;0
20101100517;0,00000000000000e+00;0;0,00000000000000e+00;1,06167851738653e+02;0;0;0;0;0;0
20101100518;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100519;0,00000000000000e+00;0;0,00000000000000e+00;2,81544444553980e+02;0;0;0;0;0;0
20101100601;0,00000000000000e+00;0;0,00000000000000e+00;1,58942074801757e+02;0;0;0;0;0;0
20101100602;0,00000000000000e+00;0;0,00000000000000e+00;1,05933583258638e+02;0;0;0;0;0;0
20101100603;0,00000000000000e+00;0;0,00000000000000e+00;1,51741754068859e+02;0;0;0;0;0;0
20101100604;0,00000000000000e+00;0;0,00000000000000e+00;2,35197525290530e+02;0;0;0;0;0;0
20101100607;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100610;0,00000000000000e+00;0;0,00000000000000e+00;1,83625366836676e+02;0;0;0;0;0;0
20101100611;0,00000000000000e+00;0;0,00000000000000e+00;2,27839322121200e+02;0;0;0;0;0;0
20101100612;0,00000000000000e+00;0;0,00000000000000e+00;1,53260822938287e+02;0;0;0;0;0;0
20101100613;0,00000000000000e+00;0;0,00000000000000e+00;1,01614152846926e+02;0;0;0;0;0;0
20101100614;0,00000000000000e+00;0;0,00000000000000e+00;3,74324588588894e+01;0;0;0;0;0;0
20101100615;0,00000000000000e+00;0;0,00000000000000e+00;1,90903474613013e+02;0;0;0;0;0;0
20101100616;0,00000000000000e+00;0;0,00000000000000e+00;3,21935737664896e+01;0;0;0;0;0;0
20101100618;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100619;0,00000000000000e+00;0;0,00000000000000e+00;1,78462614331417e+01;0;0;0;0;0;0
20101100620;0,00000000000000e+00;0;0,00000000000000e+00;9,91084749779612e-01;0;0;0;0;0;0
20101100621;0,00000000000000e+00;0;0,00000000000000e+00;1,62937506226076e+01;0;0;0;0;0;0
20101100622;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100623;0,00000000000000e+00;0;0,00000000000000e+00;1,01225356256371e+02;0;0;0;0;0;0
20101100624;0,00000000000000e+00;0;0,00000000000000e+00;1,00947221666687e+01;0;0;0;0;0;0
20101100625;0,00000000000000e+00;0;0,00000000000000e+00;1,17427255642815e+00;0;0;0;0;0;0
20101100626;0,00000000000000e+00;0;0,00000000000000e+00;1,19129533736334e+02;0;0;0;0;0;0
20101100627;0,00000000000000e+00;0;0,00000000000000e+00;1,83844232716598e+00;0;0;0;0;0;0
20101100628;0,00000000000000e+00;0;0,00000000000000e+00;9,91074557806516e+01;0;0;0;0;0;0
20101100629;0,00000000000000e+00;0;0,00000000000000e+00;1,43671970659861e+02;0;0;0;0;0;0
20101100630;0,00000000000000e+00;0;0,00000000000000e+00;1,17343980220817e+00;0;0;0;0;0;0
20101100631;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100701;0,00000000000000e+00;0;0,00000000000000e+00;4,51940427641797e-02;0;0;0;0;0;0
20101100702;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100703;0,00000000000000e+00;0;0,00000000000000e+00;9,49631932598858e-02;0;0;0;0;0;0
20101100704;0,00000000000000e+00;0;0,00000000000000e+00;0,00000000000000e+00;0;0;0;0;0;0
20101100705;0,00000000000000e+00;0;0,00000000000000e+00;1,40893917519448e-02;0;0;0;0;0;0
20101100706;0,00000000000000e+00;0;0,00000000000000e+00;2,22949251559812e-01;0;0;0;0;0;0
